,USA,RUS,JPN,IND,CHN,COL,MEX,UKR,BRA,PER,ITA,SWE,ESP,NLD,DEU,CHL,MYS,CAN,GBR,FRA,BEL,AUS,PAK,DNK,NZL,TZA,SSD,NER,UGA,ISL,GHA,NGA,STP,BLR,SOM,CRI,ZMB,DMA,SMR,MDV,SAU,UZB,TCD,CMR,KAZ,AND,VCT,KGZ,MNE,MRT,NAM,BIH,IRN,CHE,AZE,FJI,OMN,PRY,COG,TUN,SYR,BGD,POL,DZA,ISR,MCO,BHR,GUY,SLE,TTO,BRB,CIV,CPV,MLI,CAF,AFG,BWA,ARM,ZAF,PRT,ARG,MOZ,GNQ,MDA,PAN,EST,MMR,BFA,BGR,CUB,LVA,TGO,FIN,PHL,LAO,AUT,GTM,ZWE,TWN,BLZ,ERI,SDN,SVK,MAR,VEN,MWI,MUS,VNM,GMB,BOL,ALB,GAB,NOR,SRB,IDN,HRV,QAT,ETH,BHS,HUN,SYC,HND,GRC,GRD,LBY,BEN,KEN,JOR,NPL,KWT,ATG,MLT,TLS,RWA,HTI,BTN,MDG,JAM,KOR,GEO,BDI,URY,GIN,LTU,LBR,LBN,CZE,ARE,SVN,DJI,LKA,KHM,COD,DOM,CYP,PNG,BRN,SWZ,KNA,LUX,SUR,THA,LIE,GNB,LCA,SLV,MNG,EGY,AGO,IRL,ROU,KOS,TUR,SGP,SEN,ECU,NIC,MKD,YEM,IRQ
2021-04-13,31420459,4605444,512510,13873825,102103,2569314,2286352,1925224,13613418,1659707,3793033,876506,3376548,1387961,3054025,1088710,363940,1087048,4390801,5167305,930603,29450,734423,239561,2589,509,10387,5081,41204,6274,91410,163911,2268,337635,12566,225343,90218,165,4962,25759,400228,85291,4652,61731,327593,12614,1806,90599,94643,18052,45949,184698,2118212,625367,289601,68,174364,240141,10084,274604,20435,697985,2599850,118799,836334,2378,158789,11277,4009,8511,3740,45265,19231,12179,5682,57364,43444,204053,1559960,828173,2579000,68871,7219,242364,359121,115080,142596,12989,378059,88445,108355,12034,82564,884783,52,581263,205322,37330,1062,12513,3469,31833,732212,502961,176972,33872,1198,2714,5602,284183,128752,20971,105008,648745,1577526,294874,191979,232512,9505,728078,4563,196704,301103,155,169504,7515,147147,672090,280984,250273,1201,29720,1074,23603,12855,927,28765,42924,111419,290129,3262,149430,21106,227889,2066,499839,1585037,487697,227836,10077,95620,4696,28665,258637,53002,8821,219,18402,44,64062,9363,34575,2851,3693,4355,66816,17823,212130,23697,241684,1012373,98015,3962760,60692,39495,347589,6778,143162,5507,941078
2021-04-14,31495775,4613646,516817,14074564,102118,2585801,2291246,1939901,13688024,1667737,3809193,885385,3387022,1393543,3085142,1094267,365829,1096000,4393330,5210812,935316,29469,739818,240225,2591,509,10403,5081,41237,6275,91477,164000,2269,338801,12837,225343,90389,165,4985,25844,401157,85503,4662,61731,330319,12641,1812,90839,94859,18066,46051,186372,2143794,627968,291894,68,175633,242161,10084,276727,20555,703170,2621116,118975,836590,2384,159964,11374,4013,8596,3744,45388,19525,12467,5682,57492,43444,205128,1561559,828857,2604157,68927,7259,243365,359516,115629,142605,13050,380576,89404,109088,12214,82964,892880,53,584205,207127,37369,1067,12522,3479,32932,733974,503664,178094,33891,1201,2733,5682,285291,128959,21566,105607,651899,1583182,297973,192963,234405,9505,731675,4563,198214,304184,155,170045,7611,148128,676175,281564,251675,1201,29778,1103,23672,12855,929,29348,43054,112117,291214,3333,152089,21299,229260,2071,502299,1590124,489495,229076,10202,95719,4874,28714,259260,53621,8984,219,18407,44,64334,9417,35910,2860,3694,4355,66956,18565,212961,23841,242105,1016449,99210,4025557,60719,39560,350539,6778,144111,5582,949050
2021-04-15,31569685,4622464,521386,14291917,102135,2602719,2295435,1956454,13759207,1667737,3826156,892480,3396685,1402433,3110252,1101698,367977,1105778,4396096,5248857,939309,29484,745182,241023,2591,509,10416,5113,41263,6279,91545,164080,2271,340023,12837,227533,90532,165,5004,25939,402142,85730,4673,61731,333046,12641,1818,91144,95042,18072,46185,187715,2168872,630194,294211,68,176668,244528,10084,279376,20713,707362,2642242,119142,836902,2387,160934,11527,4016,8678,3753,45444,19780,12706,5682,57534,44075,206142,1562931,829358,2629156,69002,7259,244177,359830,116200,142610,13064,382761,90408,109731,12214,83253,904285,53,586883,208694,37422,1068,12529,3486,32932,735497,504260,179365,33902,1202,2758,5694,286114,129128,21566,106224,654870,1589359,300900,193952,236554,9505,736982,4633,198975,308006,155,170558,7611,149219,679138,282054,253066,1209,29833,1138,23744,12857,934,30207,43240,112789,292244,3424,156499,21299,230462,2071,504800,1593847,491423,229967,10275,95949,5218,28769,259639,54223,9188,221,18412,44,64549,9458,37453,2872,3706,4355,67099,18565,213798,23951,242402,1020301,99210,4086957,60735,39606,355431,6778,145001,5657,956860
2021-04-16,31650062,4631336,525910,14526609,102167,2619422,2299939,1974056,13843594,1681063,3842079,900138,3407283,1411474,3134108,1109311,370528,1115036,4398903,5285307,943213,29499,750158,241700,2591,509,10432,5116,41310,6286,91545,164147,2272,341539,12837,228577,90750,165,5010,26021,403106,86022,4686,61731,335868,12712,1819,91374,95205,18103,46330,188994,2194133,632399,296374,68,176668,246806,10084,281777,20856,711779,2660088,119323,836936,2391,162089,11642,4016,8678,3765,45474,19975,12835,5728,57612,44075,207103,1564355,829911,2658628,69067,7259,244866,360249,116678,142617,13083,384887,91448,110343,12391,83633,914971,54,589299,210667,37534,1070,12538,3491,33022,736807,504847,180609,33919,1202,2772,5720,287360,129307,21566,106727,657716,1594722,303598,194930,238527,9634,742198,4727,199682,311033,155,171131,7611,150260,681870,282890,254472,1213,29860,1193,23812,12876,941,31039,43473,113444,293321,3477,159569,21392,231601,2071,506808,1597103,493266,230826,10385,96186,5480,28859,260133,54913,9343,221,18414,44,64746,9496,39038,2886,3710,4398,67249,19672,214639,24122,242819,1023565,100329,4150039,60769,39664,355964,6778,145909,5715,964435
2021-04-17,31704223,4640537,530703,14788003,102201,2636076,2304096,1989160,13912159,1697626,3857443,900138,3407283,1419871,3154305,1117348,372859,1122116,4401176,5321180,947000,29519,756285,242424,2595,509,10432,5116,41340,6286,91663,164207,2275,342923,12837,228577,90844,165,5010,26145,404054,86338,4691,64809,338764,12771,1819,91639,95377,18121,46515,188994,2215445,632399,298522,72,176668,248364,10084,283976,21004,715252,2675874,119486,836883,2395,163113,11762,4020,8806,3773,45519,19975,12980,5728,57721,44075,207973,1565680,830560,2677747,69134,7259,245494,360597,117011,142619,13114,385963,92474,110997,12496,83633,926052,58,591347,212307,37699,1072,12538,3491,33022,738393,505447,181903,33919,1203,2781,5720,287360,129456,21858,107144,660299,1599763,306225,195757,240236,9634,746802,4765,200259,313444,155,171131,7611,151287,683466,283658,255860,1216,29927,1236,23866,12885,952,31617,43684,114115,294540,3477,162400,21460,232829,2071,508503,1600341,495224,231593,10412,96354,5771,28894,260627,55590,9343,221,18415,44,64746,9545,40585,2897,3710,4401,67404,21995,215484,24300,243238,1027039,100329,4212645,60808,39731,358157,6778,146733,5770,970987
2021-04-18,31747105,4649044,534787,15061805,102242,2652947,2305602,1999567,13950997,1697626,3870131,900138,3407283,1428440,3155522,1124718,375054,1130006,4403060,5350558,949996,29533,761437,243326,2596,509,10473,5131,41378,6286,91709,164233,2275,344223,13079,228577,90918,165,5010,26348,404970,86680,4706,64809,341599,12805,1819,91883,95551,18129,46655,188994,2237089,632399,300666,72,180031,250165,10084,285490,21142,718950,2688025,119642,837047,2399,164110,11863,4028,8940,3781,45560,20466,13070,5787,57793,44075,208520,1566769,831001,2694014,69203,7259,245897,360841,117554,142628,13129,386381,93511,111334,12533,84131,936133,58,593423,212734,37751,1073,12538,3491,33022,740038,505811,183190,33941,1203,2785,5720,289066,129594,21858,107510,662368,1604348,307790,196580,242028,9634,750508,4834,200935,315273,155,171880,7611,151653,685973,284673,256987,1216,29966,1306,23888,12918,957,32205,43890,114646,295358,3477,164744,21460,233631,2071,510403,1601881,497154,232071,10460,96796,6389,28956,261129,56376,9738,221,18417,44,64746,9581,42352,2907,3712,4401,67557,22884,216334,24389,243508,1029304,101191,4268447,60831,39782,360546,6778,147094,5812,977175
2021-04-19,31813279,4657509,537690,15320972,102264,2667136,2306910,2006197,13987519,1707787,3878994,900138,3428354,1435601,3167137,1131340,377132,1140322,4406114,5357266,951626,29556,766882,244067,2597,509,10473,5131,41396,6329,91709,164303,2275,345110,13324,230837,90942,165,5030,26505,405940,86982,4708,64809,344140,12805,1819,92095,95695,18142,46773,191154,2261435,637304,301661,72,181430,252443,10084,287061,21279,723221,2695327,119805,837218,2404,165118,11901,4038,8964,3784,45570,20627,13145,5787,57898,44702,208818,1567513,831221,2714475,69228,7259,246238,361044,117782,142644,13148,388815,94571,111536,12553,84287,945745,58,595540,213049,37859,1076,12558,3537,33022,740766,505949,184595,33959,1203,2791,5720,290362,129694,22032,108028,664972,1609300,308200,197476,243631,9791,753188,4875,201677,316879,157,172464,7611,151894,689482,285900,258497,1217,30026,1368,23934,12918,961,32798,44136,115195,295936,3477,167033,21612,234232,2080,511398,1602711,498957,232311,10510,97105,7013,28956,261531,57228,9952,221,18417,44,65144,9581,43742,2914,3712,4419,67557,24195,217186,24518,243911,1031072,101191,4323596,60851,39821,360563,6778,147229,5858,984950
2021-04-20,31874199,4665553,542040,15616130,102293,2684101,2311172,2015257,14060162,1719088,3891063,916830,3428354,1442481,3198534,1136189,379473,1147636,4408644,5401341,955056,29576,772381,244759,2599,509,10478,5140,41422,6350,91709,164423,2283,345998,13324,231967,91042,165,5040,26667,407010,87225,4723,64809,346971,12874,1819,92320,95894,18156,46875,191876,2286927,639445,303858,77,182693,255046,10084,289230,21433,727780,2704571,119992,837357,2413,166157,11972,4041,9135,3793,45614,20781,13246,5929,58037,44702,209485,1568366,831645,2743620,69309,7505,246691,361319,118317,142644,13167,390911,95754,112224,12610,84501,953106,60,597566,214700,37875,1078,12568,3548,33083,742236,506669,185736,33968,1203,2800,5784,291675,129842,22032,108342,667937,1614849,310306,198361,245155,9791,754833,4922,202413,320629,157,173089,7720,152523,692181,287567,259868,1217,30039,1452,24005,12918,966,33202,44254,115926,297728,3643,169327,21633,235383,2080,513006,1606030,500860,233031,10557,97472,7444,29084,261848,58050,9952,223,18417,44,65319,9687,45185,2925,3713,4419,67851,25364,218041,24661,244297,1034003,101832,4384624,60865,39836,361154,6835,147995,5918,993158
2021-04-21,31938023,4673699,547326,15930774,102300,2701313,2315811,2027544,14134150,1719088,3904899,924340,3446072,1451071,3222888,1141403,381813,1155855,4411068,5436265,960169,29594,778238,245562,2600,509,10486,5141,41475,6362,91783,164488,2288,347316,13459,233498,91119,172,5044,26920,408038,87551,4731,64809,349987,12917,1827,92626,96048,18175,46954,193115,2311813,642131,305933,78,183770,257706,10084,291833,21584,732060,2718493,120174,837492,2422,167165,12132,4042,9216,3797,45697,21179,13336,6175,58214,44702,210518,1569935,832255,2769552,69437,7505,247391,361678,118789,142661,13167,392913,96760,112983,12657,84797,962307,88,600089,216329,37980,1082,12585,3564,33157,743647,507338,186745,33975,1204,2812,5788,293061,129980,22228,109137,670801,1620569,313423,199180,246484,9868,757360,4976,202413,323639,157,173683,7720,153488,695390,289787,261307,1217,30063,1509,24112,12918,986,33592,44337,116661,299038,3706,172601,21666,236533,2080,515088,1609861,502791,234067,10633,98050,7747,29233,262404,58991,9952,223,18423,44,65604,9791,46643,2936,3713,4444,68007,25364,218902,24883,244695,1037009,101832,4446591,60880,39910,362843,6835,148618,5960,1001854
2021-04-22,32005013,4682573,552818,16263695,102333,2720619,2319519,2043901,14182258,1734606,3920945,932076,3456886,1460753,3254609,1148320,384688,1164756,4413834,5469669,964526,29638,784108,246455,2600,509,10504,5143,41529,6379,91928,164588,2292,348486,13459,235274,91189,172,5046,27084,409093,87935,4735,64809,352988,12942,1827,93006,96187,18192,47172,194371,2335905,644396,307980,86,185278,260382,10084,294138,21725,736074,2731256,120363,837807,2423,168201,12234,4044,9383,3806,45715,21500,13420,6175,58312,45855,211399,1571348,832891,2796768,69523,7505,248009,361992,119218,142674,13212,392913,97967,113561,12698,85077,971049,94,602494,218145,38018,1086,12596,3597,33599,744982,507938,188063,33989,1205,2824,5820,294391,130114,22228,109581,673520,1626812,316308,199980,247989,9868,760967,5016,204828,326395,159,174216,7720,154392,697487,292152,262766,1217,30096,1657,24262,12944,992,34069,44502,117458,300264,3732,175891,21745,237950,2086,516600,1612832,504872,234811,10697,98722,8193,29350,262935,59834,10338,223,18426,44,65813,9865,48113,2940,3721,4455,68161,26692,219774,25051,245310,1039998,102720,4501382,60904,39975,365393,6835,149221,6020,1010304
2021-04-23,32067393,4691290,557922,16610481,102351,2740544,2323430,2058301,14251539,1745655,3935703,938343,3468617,1470037,3276871,1155902,387535,1173220,4416588,5502009,968107,29653,790016,247157,2600,509,10515,5143,41575,6390,91928,164633,2292,350221,13459,236930,91251,173,5047,27403,410191,88280,4747,65998,355918,13007,1827,93278,96348,18207,47383,194733,2358809,646509,309789,86,185278,263134,10084,296343,21864,739703,2742122,120562,837892,2426,169254,12448,4044,9383,3820,45765,21784,13504,6224,58542,45855,212114,1572985,833397,2824652,69597,7559,248518,362358,119610,142687,13231,396302,99208,114244,12742,85344,979740,159,604823,219789,38045,1090,12599,3605,33673,746030,508530,189381,33989,1205,2830,5820,295892,130270,22433,110061,675904,1632248,318837,200778,249292,9976,764394,5016,205696,329134,159,174752,7720,155165,699164,294601,264198,1222,30129,1657,24459,12944,1008,34775,44642,118243,301535,3759,179537,21803,239263,2086,518104,1615461,506845,235711,10738,99518,8848,29405,263470,60761,10338,223,18434,44,66007,9932,50183,2947,3722,4455,68318,29219,220658,25279,245743,1042521,102720,4550820,60943,40022,371306,6835,149710,6056,1018321
2021-04-24,32121586,4699988,563517,16960172,102367,2757274,2326738,2071142,14315320,1754150,3949517,938343,3468617,1478144,3291293,1162811,390252,1180681,4418710,5534651,972041,29663,795627,247704,2601,509,10515,5158,41575,6390,91928,164684,2297,351674,13459,238760,91317,173,5047,27621,411263,88679,4752,65998,358834,13024,1830,93603,96499,18240,47671,194733,2377039,646509,311465,87,185278,265296,10084,298572,21999,742400,2751632,120736,837974,2429,170335,12600,4044,9487,3820,45820,22094,13560,6224,58730,45855,212878,1574370,833964,2845872,69643,7559,248898,362696,120000,142704,13231,397100,100318,114955,12787,85607,989380,247,606954,221307,38064,1097,12599,3605,33673,747566,509037,190523,34011,1206,2833,5857,297185,130409,22433,110390,677972,1636792,321372,201496,250955,9976,767190,5016,205696,331730,159,174752,7720,156318,700423,297087,265404,1227,30149,1739,24535,12944,1018,35262,44867,118887,302785,3805,182326,21885,240522,2086,519615,1618068,508925,236613,10746,100586,9359,29498,263944,61650,10602,223,18440,44,66007,9996,53022,2962,3724,4463,68468,30483,221570,25492,246204,1044722,102720,4591416,60966,40082,372754,6835,150274,6105,1025288
2021-04-25,32155560,4708640,568116,17313163,102384,2774464,2328391,2079200,14348961,1761575,3962674,938343,3468617,1486205,3306692,1169536,392942,1187484,4420443,5559156,974418,29680,800452,248316,2601,509,10532,5191,41655,6390,92166,164719,2298,352950,13670,238760,91358,173,5047,27874,412216,89027,4770,65998,361575,13060,1830,93831,96660,18257,47776,194733,2396204,646509,313006,91,188816,267082,10678,300342,22135,745322,2758856,120922,838024,2432,171370,12703,4044,9676,3824,45852,22349,13627,6224,58843,45855,213288,1575471,834442,2860884,69665,7559,249139,362967,120215,142712,13263,397500,101503,115316,12787,85804,997523,323,608979,221698,38086,1100,12599,3605,33673,748935,509363,191518,34016,1206,2843,5857,297659,130537,22433,110612,679667,1641194,322626,202201,252279,10050,769518,5016,206907,333129,159,175286,7720,156787,702154,300119,266949,1227,30174,1897,24593,12958,1022,35746,45004,119387,303751,3853,184865,21953,241297,2086,520939,1619383,510738,237028,10802,101379,9975,29576,264863,62545,10670,223,18442,44,66007,10045,55460,2971,3726,4486,68468,31339,222523,25609,246633,1046264,103638,4629969,61006,40135,373362,6835,150588,6137,1031322
2021-04-26,32201220,4717321,571430,17636186,102399,2787303,2329534,2084384,14381359,1768186,3971114,938343,3488469,1492437,3312653,1175614,395718,1196400,4422562,5565113,976088,29717,804939,249020,2609,509,10538,5204,41715,6429,92253,164756,2299,353846,13812,241240,91378,173,5055,28202,413174,89355,4772,65998,363871,13083,1839,94030,96779,18282,47941,195971,2417230,651822,313812,103,190270,269353,10678,301627,22265,748628,2762323,121112,838107,2439,172576,12754,4046,9796,3825,45863,22586,13658,6224,59015,45855,213469,1576320,834638,2879677,69715,7559,249385,363165,120378,142722,13263,399259,102441,115536,12827,85937,1006428,436,610545,221939,38102,1104,12624,3640,33673,749627,509465,192498,34021,1206,2852,5857,298778,130606,22568,111162,681654,1647138,323036,202904,253120,10220,771454,5140,206907,334436,159,175753,7720,156981,704540,303561,268235,1228,30189,1949,24677,12958,1026,36045,45145,119898,304272,3874,187349,21985,241872,2097,521581,1620206,512497,237219,10885,102376,10555,29611,265403,63318,10835,223,18443,44,66374,10081,57508,2976,3726,4502,68468,31339,223514,25710,247069,1047520,103638,4667281,61051,40166,374775,6835,150672,6183,1037858
2021-04-27,32251953,4725252,576391,17997113,102419,2804881,2333126,2092421,14457203,1768186,3981512,953254,3496134,1497806,3338564,1179772,398451,1203429,4425259,5595437,979034,29750,810231,249644,2609,509,10553,5220,41737,6447,92464,164912,2299,354669,13915,243167,91418,173,5058,28588,414219,89630,4779,65998,366709,13121,1844,94277,96930,18314,48011,196732,2438193,653957,315119,109,191398,271814,10678,303584,22389,751659,2768034,121344,838217,2442,173548,12826,4046,9947,3828,45885,22772,13722,6359,59225,46600,214064,1577200,834991,2905172,69762,7559,249714,363533,120836,142740,13263,401109,103524,116132,12884,86161,1013618,511,612170,223025,38164,1110,12631,3640,33891,750817,509972,193721,34031,1206,2857,5882,300258,130736,22568,111686,683799,1651794,324833,203599,254044,10220,772707,5422,207320,337723,159,176254,7720,157492,706355,307925,269681,1232,30234,2048,24814,12999,1053,36190,45212,120673,305850,3884,190096,22046,242926,2098,522763,1622777,514591,238023,10931,103487,11063,29701,265481,63929,10835,223,18448,44,66594,10157,59688,2992,3731,4508,68922,32437,224517,25942,247489,1049539,103638,4710582,61063,40193,375329,6898,151122,6220,1045010
2021-04-28,32307046,4732981,582174,18376421,102446,2824626,2336944,2102130,14534482,1783339,3994894,960520,3504799,1506476,3366827,1184271,401593,1211651,4427390,5626979,982959,29773,815711,250479,2613,509,10553,5224,41766,6456,92513,164993,2301,355924,13915,245601,91484,173,5058,29052,415281,90008,4789,65998,369704,13148,1850,94599,97080,18346,48177,197378,2459906,656077,316521,111,192326,274170,10678,305313,22513,754614,2776927,121580,838323,2447,174659,12963,4049,10170,3831,45943,23181,13780,6359,59370,46600,214872,1578450,835563,2928890,69804,7559,250138,363895,121232,142790,13286,402491,104512,117099,12898,86405,1020495,604,614510,224621,38191,1116,12639,3659,33944,752009,510465,194959,34052,1207,2865,5885,301831,130859,22568,112156,685937,1657035,327737,204289,255288,10349,774399,5500,208356,340493,159,176701,7821,158326,708265,312699,271145,1232,30249,2124,24888,13017,1059,36510,45292,121351,307401,3941,193027,22087,244555,2098,524241,1626033,516301,238421,10986,104953,11761,29768,265819,64689,10915,224,18452,44,66826,10218,61699,3004,3731,4508,68922,33608,225528,26168,247857,1051779,103638,4751026,61086,40249,377662,6898,151569,6263,1051868
2021-04-29,32365959,4742142,588087,18762976,102474,2841934,2340934,2113880,14603096,1783339,4009208,967678,3514942,1515165,3391039,1190991,404925,1220914,4429849,5653526,986622,29798,820823,251248,2613,509,10567,5226,41797,6466,92562,165055,2301,357233,13915,248382,91533,174,5060,29370,416307,90406,4810,72250,372662,13198,1855,94944,97257,18377,48177,197866,2479805,658143,317913,116,193253,276865,10678,307215,22631,756955,2785353,121866,838407,2452,175752,13106,4053,10498,3838,45998,23554,13815,6411,59576,46934,215528,1579536,836033,2954943,69864,7694,250508,364218,121657,142800,13309,403728,105661,117795,12931,86613,1028738,672,616739,226247,38235,1121,12646,3671,33944,753075,510886,196386,34062,1208,2910,5887,301831,130977,22818,112541,687944,1662868,330176,204976,256418,10349,776983,5602,211076,342908,160,177072,7821,158821,709817,317530,272562,1232,30276,2190,24995,13017,1066,36696,45414,122007,308834,3985,195734,22215,245896,2099,525577,1628536,518262,239339,11026,106484,12641,29812,266214,65534,10997,224,18458,44,67045,10286,63570,3011,3733,4534,69198,35979,226531,26431,248326,1053629,103638,4788700,61121,40295,380689,6898,152002,6294,1058794
2021-04-30,32424119,4750755,592771,19164969,102494,2859724,2344755,2124070,14675104,1799445,4022653,973604,3524077,1522973,3405365,1198245,408713,1229305,4432246,5677829,990229,29811,825519,251249,2613,509,10583,5228,41866,6472,92562,165110,2302,358738,13915,250991,91586,174,5060,29835,417363,90808,4817,72250,375539,13232,1864,95275,97389,18402,48351,198461,2499077,659974,319109,117,193253,279077,10678,309119,22733,759132,2792142,122108,838481,2454,176934,13283,4054,10824,3855,46036,23882,13858,6411,59745,46934,216064,1581210,836493,2977363,69917,7694,250837,364576,122019,142817,13310,404380,106707,118558,12967,86808,1037460,757,618870,227671,38257,1128,12668,3671,33944,754078,511249,197683,34078,1209,2928,5898,303732,131085,23075,112970,689557,1668368,332183,205652,257442,10453,779348,5838,212333,345033,160,177508,7821,159318,711373,323187,273991,1232,30292,2276,25116,13056,1074,37014,45578,122634,310310,3995,198428,22215,247269,2099,526578,1630758,520236,240292,11100,108146,13402,29853,266561,66202,10997,224,18458,44,67205,10363,65153,3021,3734,4552,69198,37285,227552,26652,248870,1055265,103638,4820591,61145,40344,381862,6898,152367,6317,1065199
2021-05-01,32470779,4759902,598754,19557457,102517,2877746,2347780,2132742,14733396,1799445,4035617,973604,3524077,1528753,3423900,1203755,411594,1235669,4434157,5703499,993434,29824,829933,252740,2618,509,10583,5229,41905,6472,92601,165110,2302,359982,13915,250991,91670,174,5066,30237,418411,91250,4824,72250,378441,13232,1864,95752,97517,18429,48654,198461,2516157,659974,320322,119,193253,281023,10678,310734,22818,760584,2798617,122311,838481,2457,177997,13404,4057,11072,3863,46114,24127,13896,6411,59939,46934,216596,1582842,836947,2993865,69965,7694,251160,364844,122450,142831,13319,404846,107622,119370,12992,87096,1046653,821,620485,228477,38260,1132,12668,3671,33944,755233,511562,198865,34095,1211,2942,5898,306527,131185,23075,113259,690931,1672880,334229,206302,258062,10453,781299,5966,213167,346422,160,177508,7821,160053,712077,328893,275270,1232,30307,2276,25225,13056,1106,37296,45777,123240,311457,4018,200908,22247,248655,2099,527508,1632932,521948,241309,11121,109862,13790,29904,266861,66985,11119,227,18458,45,67205,10428,67044,3028,3736,4560,69198,37285,228584,26815,249437,1056572,103638,4849408,61179,40388,384589,6898,152581,6325,1070366
2021-05-02,32500841,4768476,604644,19925517,102530,2893655,2348873,2137959,14762684,1810998,4044762,973604,3524077,1534264,3432676,1210920,415012,1241406,4435831,5713420,995562,29838,834146,253607,2622,509,10583,5251,41905,6472,92601,165153,2310,361063,13915,250991,91693,174,5066,30745,419348,91643,4828,72250,381078,13282,1882,96060,97619,18448,48654,198461,2534855,659974,321380,119,195807,282543,10678,311743,22898,761943,2803233,122522,838554,2457,179297,13518,4062,11313,3866,46114,24368,13915,6411,60122,46934,216863,1584064,837277,3005259,69984,7694,251335,365104,122685,142838,13319,405194,108693,119750,13010,87228,1054983,933,622110,228684,38281,1137,12668,3671,33944,756249,511856,200067,34096,1211,2962,5901,306527,131238,23075,113469,691920,1677274,335173,206948,258384,10519,782892,6106,213167,346422,160,177871,7821,160422,712901,336030,276586,1232,30319,2444,25253,13094,1111,37630,45867,123728,312445,4038,202492,22304,249680,2099,528208,1634114,523795,241672,11157,111753,14520,29965,267455,67448,11206,227,18458,45,67205,10489,68984,3033,3736,4560,69198,39381,229635,26993,249838,1057655,103638,4875388,61218,40433,387299,6898,152685,6341,1074930
2021-05-03,32549612,4776844,609108,20282833,102549,2905254,2349900,2140838,14801673,1814127,4050708,973604,3540430,1543494,3438186,1215815,417512,1252391,4437505,5717187,996896,29850,837523,254368,2623,509,10602,5261,41973,6483,92683,165199,2310,361897,13915,256676,91722,174,5067,31330,420301,92006,4828,72250,383164,13295,1882,96337,97718,18476,48654,198461,2555587,663952,321798,121,196900,284453,11016,312747,22977,763682,2805756,122717,838621,2465,180462,13564,4062,11471,3881,46154,24548,13937,6411,60300,47851,217008,1584961,837457,3021179,70000,7694,251378,365299,122943,142842,13324,405825,109625,119953,13010,87345,1062225,966,623201,228871,38293,1145,12674,3673,33944,756876,511912,200931,34099,1211,2985,5901,308984,131276,23201,113952,693169,1682004,335522,207592,258813,10576,784111,6270,214475,348568,160,178335,7884,160559,714173,343418,277832,1232,30354,2524,25311,13094,1119,37751,46039,124269,312954,4046,204120,22333,250337,2099,528457,1634619,525567,241883,11201,113676,15361,30004,267681,67506,11262,227,18460,45,67495,10543,71025,3034,3736,4560,69727,40396,230713,27133,250290,1058337,103638,4900121,61235,40464,388046,6898,152747,6363,1079998
2021-05-04,32590411,4784497,613298,20664979,102560,2919805,2352964,2143427,14871208,1818689,4059821,988554,3544945,1551248,3462297,1219064,420632,1259137,4439489,5741564,999627,29865,837523,255178,2629,509,10613,5286,42032,6491,92740,165215,2311,362594,14121,257980,91804,174,5071,31931,421300,92320,4835,72250,385491,13316,1882,96561,97813,18503,48654,199463,2575737,665585,322761,121,197802,286667,11016,314152,23051,765596,2808052,122999,838697,2468,181880,13656,4068,11706,3884,46173,24742,13969,6521,60563,47851,217407,1586148,837715,3047417,70031,7694,251504,365619,123344,142858,13339,406192,110644,120378,13037,87529,1067892,1026,624595,230095,38327,1153,12675,3681,33944,757806,512285,201807,34123,1214,2995,5914,308984,131327,23201,114436,694473,1686373,336918,208232,259354,10576,784837,6352,215833,349936,160,178672,7884,160904,715703,351005,279085,1232,30381,2653,25351,13135,1135,37989,46087,124945,313742,4052,206946,22368,251450,2110,529205,1636836,527266,242777,11247,115590,16299,30071,268070,67987,11273,228,18461,45,67642,10623,72788,3041,3737,4573,69727,41524,231803,27284,250672,1059331,103638,4929118,61252,40492,391242,6989,152814,6390,1086141
2021-05-05,32636115,4792354,617358,21077410,102571,2934611,2355985,2146121,14947580,1818689,4070400,995595,3551262,1558549,3484755,1222949,424376,1266916,4441644,5767568,1003746,29884,841636,255181,2633,509,10613,5286,42102,6497,92828,165273,2314,363732,14121,260535,91849,174,5076,32665,422316,92724,4847,72250,388111,13340,1882,96958,97930,18542,49323,199882,2591609,667380,323841,125,198572,288974,11016,315600,23121,767338,2811951,123272,838767,2471,183330,13829,4068,12105,3915,46231,25159,13998,6521,60797,47851,217900,1588221,838102,3071496,70052,7694,251820,365975,123781,142874,13345,407827,111654,120736,13068,87798,1073555,1072,626239,231289,38357,1160,12680,3707,34082,758896,512656,202578,34143,1216,3030,5914,310572,131419,23201,114905,695875,1691658,339412,208877,260139,10576,785967,6708,216964,352027,160,178927,7884,161393,716923,359610,280536,1232,30411,2786,25421,13149,1144,38116,46194,125519,315913,4069,209867,22468,252699,2110,530217,1639248,529220,243719,11268,117529,16971,30130,268561,68496,11273,228,18467,45,67850,10696,74900,3046,3738,4585,69997,41524,232905,27529,251087,1060895,103638,4955594,61268,40544,393048,6989,153137,6414,1091954
